[Header]	
System	TOCV-TNM	
S/W Version	1.00	
User		
Date/Time	9/4/2025 2:44:27 PM	

[Data]	
Type	Anal.	Sample Name	Sample ID	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Unknown	TOC	090325_13		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 7:06:33 PM	1	1	IC	146.7	148.3	28.24	28.55	TOC:22.86mg/L TC:51.41mg/L IC:28.55mg/L	TOC:22.86mg/L TC:51.41mg/L IC:28.55mg/L	2.263	1.53	0.4356	1.53	16	0	50	
Unknown	TOC	090325_13		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 7:09:02 PM	1	2	IC	149.9	148.3	28.86	28.55	TOC:22.86mg/L TC:51.41mg/L IC:28.55mg/L	TOC:22.86mg/L TC:51.41mg/L IC:28.55mg/L	2.263	1.53	0.4356	1.53	16	0	50	
Unknown	TOC	090325_14		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 7:14:52 PM	1	1	TC	203.4	202.3	40.21	39.99	TOC:14.10mg/L TC:39.99mg/L IC:25.89mg/L	TOC:14.10mg/L TC:39.99mg/L IC:25.89mg/L	1.556	0.77	0.3075	0.77	17	0	50	
Unknown	TOC	090325_14		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 7:17:59 PM	1	2	TC	201.2	202.3	39.77	39.99	TOC:14.10mg/L TC:39.99mg/L IC:25.89mg/L	TOC:14.10mg/L TC:39.99mg/L IC:25.89mg/L	1.556	0.77	0.3075	0.77	17	0	50	
Unknown	TOC	090325_14		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 7:20:44 PM	1	1	IC	134.1	134.5	25.82	25.89	TOC:14.10mg/L TC:39.99mg/L IC:25.89mg/L	TOC:14.10mg/L TC:39.99mg/L IC:25.89mg/L	0.5657	0.42	0.1089	0.42	17	0	50	
Unknown	TOC	090325_14		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 7:23:13 PM	1	2	IC	134.9	134.5	25.97	25.89	TOC:14.10mg/L TC:39.99mg/L IC:25.89mg/L	TOC:14.10mg/L TC:39.99mg/L IC:25.89mg/L	0.5657	0.42	0.1089	0.42	17	0	50	
Unknown	TOC	090325_15		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 7:29:19 PM	1	1	TC	431.6	427.3	85.32	84.47	TOC:34.92mg/L TC:84.47mg/L IC:49.55mg/L	TOC:34.92mg/L TC:84.47mg/L IC:49.55mg/L	6.081	1.42	1.202	1.42	18	0	50	
Unknown	TOC	090325_15		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 7:32:30 PM	1	2	TC	423.0	427.3	83.62	84.47	TOC:34.92mg/L TC:84.47mg/L IC:49.55mg/L	TOC:34.92mg/L TC:84.47mg/L IC:49.55mg/L	6.081	1.42	1.202	1.42	18	0	50	
Unknown	TOC	090325_15		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 7:35:21 PM	1	1	IC	255.8	257.4	49.24	49.55	TOC:34.92mg/L TC:84.47mg/L IC:49.55mg/L	TOC:34.92mg/L TC:84.47mg/L IC:49.55mg/L	2.263	0.88	0.4356	0.88	18	0	50	
Unknown	TOC	090325_15		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 7:37:52 PM	1	2	IC	259.0	257.4	49.86	49.55	TOC:34.92mg/L TC:84.47mg/L IC:49.55mg/L	TOC:34.92mg/L TC:84.47mg/L IC:49.55mg/L	2.263	0.88	0.4356	0.88	18	0	50	
Unknown	TOC	090325_16		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 7:43:49 PM	1	1	TC	411.2	409.0	81.29	80.85	TOC:41.52mg/L TC:80.85mg/L IC:39.33mg/L	TOC:41.52mg/L TC:80.85mg/L IC:39.33mg/L	3.111	0.76	0.6151	0.76	19	0	50	
Unknown	TOC	090325_16		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 7:46:58 PM	1	2	TC	406.8	409.0	80.42	80.85	TOC:41.52mg/L TC:80.85mg/L IC:39.33mg/L	TOC:41.52mg/L TC:80.85mg/L IC:39.33mg/L	3.111	0.76	0.6151	0.76	19	0	50	
Unknown	TOC	090325_16		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 7:49:46 PM	1	1	IC	203.1	204.3	39.10	39.33	TOC:41.52mg/L TC:80.85mg/L IC:39.33mg/L	TOC:41.52mg/L TC:80.85mg/L IC:39.33mg/L	1.697	0.83	0.3267	0.83	19	0	50	
Unknown	TOC	090325_16		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 7:52:17 PM	1	2	IC	205.5	204.3	39.56	39.33	TOC:41.52mg/L TC:80.85mg/L IC:39.33mg/L	TOC:41.52mg/L TC:80.85mg/L IC:39.33mg/L	1.697	0.83	0.3267	0.83	19	0	50	
Unknown	TOC	090325_17		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 7:58:11 PM	1	1	TC	243.0	242.2	48.04	47.88	TOC:19.74mg/L TC:47.88mg/L IC:28.14mg/L	TOC:19.74mg/L TC:47.88mg/L IC:28.14mg/L	1.131	0.47	0.2237	0.47	20	0	50	
Unknown	TOC	090325_17		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 8:01:17 PM	1	2	TC	241.4	242.2	47.72	47.88	TOC:19.74mg/L TC:47.88mg/L IC:28.14mg/L	TOC:19.74mg/L TC:47.88mg/L IC:28.14mg/L	1.131	0.47	0.2237	0.47	20	0	50	
Unknown	TOC	090325_17		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 8:04:05 PM	1	1	IC	145.8	146.2	28.07	28.14	TOC:19.74mg/L TC:47.88mg/L IC:28.14mg/L	TOC:19.74mg/L TC:47.88mg/L IC:28.14mg/L	0.4950	0.34	0.09529	0.34	20	0	50	
Unknown	TOC	090325_17		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 8:06:33 PM	1	2	IC	146.5	146.2	28.20	28.14	TOC:19.74mg/L TC:47.88mg/L IC:28.14mg/L	TOC:19.74mg/L TC:47.88mg/L IC:28.14mg/L	0.4950	0.34	0.09529	0.34	20	0	50	
Unknown	TOC	090325_18		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 8:12:21 PM	1	1	TC	249.0	248.2	49.22	49.06	TOC:23.47mg/L TC:49.06mg/L IC:25.58mg/L	TOC:23.47mg/L TC:49.06mg/L IC:25.58mg/L	1.202	0.48	0.2376	0.48	21	0	50	
Unknown	TOC	090325_18		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 8:15:26 PM	1	2	TC	247.3	248.2	48.89	49.06	TOC:23.47mg/L TC:49.06mg/L IC:25.58mg/L	TOC:23.47mg/L TC:49.06mg/L IC:25.58mg/L	1.202	0.48	0.2376	0.48	21	0	50	
Unknown	TOC	090325_18		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 8:18:11 PM	1	1	IC	133.5	132.9	25.70	25.58	TOC:23.47mg/L TC:49.06mg/L IC:25.58mg/L	TOC:23.47mg/L TC:49.06mg/L IC:25.58mg/L	0.8485	0.64	0.1634	0.64	21	0	50	
Unknown	TOC	090325_18		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 8:20:35 PM	1	2	IC	132.3	132.9	25.47	25.58	TOC:23.47mg/L TC:49.06mg/L IC:25.58mg/L	TOC:23.47mg/L TC:49.06mg/L IC:25.58mg/L	0.8485	0.64	0.1634	0.64	21	0	50	
Unknown	TOC	090325_19		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 8:26:34 PM	1	1	TC	442.2	440.0	87.42	86.97	TOC:43.15mg/L TC:86.97mg/L IC:43.83mg/L	TOC:43.15mg/L TC:86.97mg/L IC:43.83mg/L	3.182	0.72	0.6290	0.72	22	0	50	
Unknown	TOC	090325_19		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 8:29:50 PM	1	2	TC	437.7	440.0	86.53	86.97	TOC:43.15mg/L TC:86.97mg/L IC:43.83mg/L	TOC:43.15mg/L TC:86.97mg/L IC:43.83mg/L	3.182	0.72	0.6290	0.72	22	0	50	
Unknown	TOC	090325_19		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 8:32:38 PM	1	1	IC	228.5	227.7	43.99	43.83	TOC:43.15mg/L TC:86.97mg/L IC:43.83mg/L	TOC:43.15mg/L TC:86.97mg/L IC:43.83mg/L	1.202	0.53	0.2314	0.53	22	0	50	
Unknown	TOC	090325_19		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 8:35:08 PM	1	2	IC	226.8	227.7	43.66	43.83	TOC:43.15mg/L TC:86.97mg/L IC:43.83mg/L	TOC:43.15mg/L TC:86.97mg/L IC:43.83mg/L	1.202	0.53	0.2314	0.53	22	0	50	
Unknown	TOC	090325_20		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 8:40:52 PM	1	1	TC	75.86	75.51	15.00	14.93	TOC:1.749mg/L TC:14.93mg/L IC:13.18mg/L	TOC:1.749mg/L TC:14.93mg/L IC:13.18mg/L	0.4950	0.66	0.09785	0.66	23	0	50	
Unknown	TOC	090325_20		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 8:43:49 PM	1	2	TC	75.16	75.51	14.86	14.93	TOC:1.749mg/L TC:14.93mg/L IC:13.18mg/L	TOC:1.749mg/L TC:14.93mg/L IC:13.18mg/L	0.4950	0.66	0.09785	0.66	23	0	50	
Unknown	TOC	090325_20		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 8:46:28 PM	1	1	IC	68.88	68.46	13.26	13.18	TOC:1.749mg/L TC:14.93mg/L IC:13.18mg/L	TOC:1.749mg/L TC:14.93mg/L IC:13.18mg/L	0.6010	0.88	0.1157	0.88	23	0	50	
Unknown	TOC	090325_20		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 8:48:48 PM	1	2	IC	68.03	68.46	13.10	13.18	TOC:1.749mg/L TC:14.93mg/L IC:13.18mg/L	TOC:1.749mg/L TC:14.93mg/L IC:13.18mg/L	0.6010	0.88	0.1157	0.88	23	0	50	
Unknown	TOC	090325_21		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 8:54:44 PM	1	1	TC	127.0	126.8	25.11	25.08	TOC:3.303mg/L TC:25.08mg/L IC:21.77mg/L	TOC:3.303mg/L TC:25.08mg/L IC:21.77mg/L	0.2121	0.17	0.04194	0.17	24	0	50	
Unknown	TOC	090325_21		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 8:57:53 PM	1	2	TC	126.7	126.8	25.05	25.08	TOC:3.303mg/L TC:25.08mg/L IC:21.77mg/L	TOC:3.303mg/L TC:25.08mg/L IC:21.77mg/L	0.2121	0.17	0.04194	0.17	24	0	50	
Unknown	TOC	090325_21		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 9:00:32 PM	1	1	IC	113.0	113.1	21.75	21.77	TOC:3.303mg/L TC:25.08mg/L IC:21.77mg/L	TOC:3.303mg/L TC:25.08mg/L IC:21.77mg/L	0.1414	0.13	0.02723	0.13	24	0	50	
Unknown	TOC	090325_21		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 9:02:53 PM	1	2	IC	113.2	113.1	21.79	21.77	TOC:3.303mg/L TC:25.08mg/L IC:21.77mg/L	TOC:3.303mg/L TC:25.08mg/L IC:21.77mg/L	0.1414	0.13	0.02723	0.13	24	0	50	
Unknown	TOC	090325_22		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 9:09:01 PM	1	1	TC	486.9	485.8	96.25	96.04	TOC:36.34mg/L TC:96.04mg/L IC:59.70mg/L	TOC:36.34mg/L TC:96.04mg/L IC:59.70mg/L	1.556	0.32	0.3075	0.32	25	0	50	
Unknown	TOC	090325_22		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 9:12:15 PM	1	2	TC	484.7	485.8	95.82	96.04	TOC:36.34mg/L TC:96.04mg/L IC:59.70mg/L	TOC:36.34mg/L TC:96.04mg/L IC:59.70mg/L	1.556	0.32	0.3075	0.32	25	0	50	
Unknown	TOC	090325_22		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 9:15:07 PM	1	1	IC	310.6	310.1	59.79	59.70	TOC:36.34mg/L TC:96.04mg/L IC:59.70mg/L	TOC:36.34mg/L TC:96.04mg/L IC:59.70mg/L	0.7071	0.23	0.1361	0.23	25	0	50	
Unknown	TOC	090325_22		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 9:17:41 PM	1	2	IC	309.6	310.1	59.60	59.70	TOC:36.34mg/L TC:96.04mg/L IC:59.70mg/L	TOC:36.34mg/L TC:96.04mg/L IC:59.70mg/L	0.7071	0.23	0.1361	0.23	25	0	50	
Unknown	TOC	090325_23		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 9:23:49 PM	1	1	TC	675.6	673.5	133.6	133.1	TOC:64.20mg/L TC:133.1mg/L IC:68.93mg/L	TOC:64.20mg/L TC:133.1mg/L IC:68.93mg/L	3.041	0.45	0.6011	0.45	26	0	50	
Unknown	TOC	090325_23		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 9:27:11 PM	1	2	TC	671.3	673.5	132.7	133.1	TOC:64.20mg/L TC:133.1mg/L IC:68.93mg/L	TOC:64.20mg/L TC:133.1mg/L IC:68.93mg/L	3.041	0.45	0.6011	0.45	26	0	50	
Unknown	TOC	090325_23		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 9:30:04 PM	1	1	IC	358.9	358.1	69.09	68.93	TOC:64.20mg/L TC:133.1mg/L IC:68.93mg/L	TOC:64.20mg/L TC:133.1mg/L IC:68.93mg/L	1.202	0.34	0.2314	0.34	26	0	50	
Unknown	TOC	090325_23		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 9:32:39 PM	1	2	IC	357.2	358.1	68.77	68.93	TOC:64.20mg/L TC:133.1mg/L IC:68.93mg/L	TOC:64.20mg/L TC:133.1mg/L IC:68.93mg/L	1.202	0.34	0.2314	0.34	26	0	50	
Unknown	TOC	090325_24		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 9:38:50 PM	1	1	TC	788.7	784.3	155.9	155.0	TOC:82.88mg/L TC:155.0mg/L IC:72.16mg/L	TOC:82.88mg/L TC:155.0mg/L IC:72.16mg/L	6.223	0.79	1.230	0.79	27	0	50	
Unknown	TOC	090325_24		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 9:42:17 PM	1	2	TC	779.9	784.3	154.2	155.0	TOC:82.88mg/L TC:155.0mg/L IC:72.16mg/L	TOC:82.88mg/L TC:155.0mg/L IC:72.16mg/L	6.223	0.79	1.230	0.79	27	0	50	
Unknown	TOC	090325_24		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 9:45:10 PM	1	1	IC	371.9	374.9	71.60	72.16	TOC:82.88mg/L TC:155.0mg/L IC:72.16mg/L	TOC:82.88mg/L TC:155.0mg/L IC:72.16mg/L	4.172	1.11	0.8032	1.11	27	0	50	
Unknown	TOC	090325_24		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 9:47:57 PM	1	2	IC	377.8	374.9	72.73	72.16	TOC:82.88mg/L TC:155.0mg/L IC:72.16mg/L	TOC:82.88mg/L TC:155.0mg/L IC:72.16mg/L	4.172	1.11	0.8032	1.11	27	0	50	
Unknown	TOC	090325_25		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 9:53:56 PM	1	1	TC	142.6	142.3	28.19	28.14	TOC:13.11mg/L TC:28.14mg/L IC:15.03mg/L	TOC:13.11mg/L TC:28.14mg/L IC:15.03mg/L	0.3536	0.25	0.06989	0.25	28	0	50	
Unknown	TOC	090325_25		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 9:57:04 PM	1	2	TC	142.1	142.3	28.09	28.14	TOC:13.11mg/L TC:28.14mg/L IC:15.03mg/L	TOC:13.11mg/L TC:28.14mg/L IC:15.03mg/L	0.3536	0.25	0.06989	0.25	28	0	50	
Unknown	TOC	090325_25		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 9:59:45 PM	1	1	IC	78.27	78.06	15.07	15.03	TOC:13.11mg/L TC:28.14mg/L IC:15.03mg/L	TOC:13.11mg/L TC:28.14mg/L IC:15.03mg/L	0.2899	0.37	0.05581	0.37	28	0	50	
Unknown	TOC	090325_25		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 10:02:05 PM	1	2	IC	77.86	78.06	14.99	15.03	TOC:13.11mg/L TC:28.14mg/L IC:15.03mg/L	TOC:13.11mg/L TC:28.14mg/L IC:15.03mg/L	0.2899	0.37	0.05581	0.37	28	0	50	
Unknown	TOC	090325_26		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 10:08:16 PM	1	1	TC	614.9	612.9	121.6	121.2	TOC:53.10mg/L TC:121.2mg/L IC:68.05mg/L	TOC:53.10mg/L TC:121.2mg/L IC:68.05mg/L	2.899	0.47	0.5731	0.47	29	0	50	
Unknown	TOC	090325_26		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 10:11:38 PM	1	2	TC	610.8	612.9	120.7	121.2	TOC:53.10mg/L TC:121.2mg/L IC:68.05mg/L	TOC:53.10mg/L TC:121.2mg/L IC:68.05mg/L	2.899	0.47	0.5731	0.47	29	0	50	
Unknown	TOC	090325_26		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 10:14:30 PM	1	1	IC	354.6	353.5	68.27	68.05	TOC:53.10mg/L TC:121.2mg/L IC:68.05mg/L	TOC:53.10mg/L TC:121.2mg/L IC:68.05mg/L	1.556	0.44	0.2995	0.44	29	0	50	
Unknown	TOC	090325_26		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 10:17:04 PM	1	2	IC	352.4	353.5	67.84	68.05	TOC:53.10mg/L TC:121.2mg/L IC:68.05mg/L	TOC:53.10mg/L TC:121.2mg/L IC:68.05mg/L	1.556	0.44	0.2995	0.44	29	0	50	
Unknown	TOC	090325_27		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 10:22:59 PM	1	1	TC	295.2	293.7	58.36	58.06	TOC:13.52mg/L TC:58.06mg/L IC:44.54mg/L	TOC:13.52mg/L TC:58.06mg/L IC:44.54mg/L	2.121	0.72	0.4194	0.72	30	0	50	
Unknown	TOC	090325_27		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 10:26:08 PM	1	2	TC	292.2	293.7	57.76	58.06	TOC:13.52mg/L TC:58.06mg/L IC:44.54mg/L	TOC:13.52mg/L TC:58.06mg/L IC:44.54mg/L	2.121	0.72	0.4194	0.72	30	0	50	
Unknown	TOC	090325_27		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 10:28:57 PM	1	1	IC	229.9	231.4	44.26	44.54	TOC:13.52mg/L TC:58.06mg/L IC:44.54mg/L	TOC:13.52mg/L TC:58.06mg/L IC:44.54mg/L	2.051	0.89	0.3948	0.89	30	0	50	
Unknown	TOC	090325_27		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 10:31:26 PM	1	2	IC	232.8	231.4	44.82	44.54	TOC:13.52mg/L TC:58.06mg/L IC:44.54mg/L	TOC:13.52mg/L TC:58.06mg/L IC:44.54mg/L	2.051	0.89	0.3948	0.89	30	0	50	
Unknown	TOC	090325_28		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 10:37:26 PM	1	1	TC	466.7	466.1	92.26	92.13	TOC:30.01mg/L TC:92.13mg/L IC:62.12mg/L	TOC:30.01mg/L TC:92.13mg/L IC:62.12mg/L	0.9192	0.20	0.1817	0.20	31	0	50	
Unknown	TOC	090325_28		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 10:40:40 PM	1	2	TC	465.4	466.1	92.00	92.13	TOC:30.01mg/L TC:92.13mg/L IC:62.12mg/L	TOC:30.01mg/L TC:92.13mg/L IC:62.12mg/L	0.9192	0.20	0.1817	0.20	31	0	50	
Unknown	TOC	090325_28		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 10:43:31 PM	1	1	IC	322.9	322.7	62.16	62.12	TOC:30.01mg/L TC:92.13mg/L IC:62.12mg/L	TOC:30.01mg/L TC:92.13mg/L IC:62.12mg/L	0.2828	0.09	0.05445	0.09	31	0	50	
Unknown	TOC	090325_28		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 10:46:02 PM	1	2	IC	322.5	322.7	62.09	62.12	TOC:30.01mg/L TC:92.13mg/L IC:62.12mg/L	TOC:30.01mg/L TC:92.13mg/L IC:62.12mg/L	0.2828	0.09	0.05445	0.09	31	0	50	
Unknown	TOC	090325_29		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 10:52:11 PM	1	1	TC	508.4	506.8	100.5	100.2	TOC:38.74mg/L TC:100.2mg/L IC:61.45mg/L	TOC:38.74mg/L TC:100.2mg/L IC:61.45mg/L	2.263	0.45	0.4473	0.45	32	0	50	
Unknown	TOC	090325_29		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 10:55:32 PM	1	2	TC	505.2	506.8	99.87	100.2	TOC:38.74mg/L TC:100.2mg/L IC:61.45mg/L	TOC:38.74mg/L TC:100.2mg/L IC:61.45mg/L	2.263	0.45	0.4473	0.45	32	0	50	
Unknown	TOC	090325_29		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 10:58:23 PM	1	1	IC	317.5	319.2	61.12	61.45	TOC:38.74mg/L TC:100.2mg/L IC:61.45mg/L	TOC:38.74mg/L TC:100.2mg/L IC:61.45mg/L	2.404	0.75	0.4628	0.75	32	0	50	
Unknown	TOC	090325_29		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 11:00:55 PM	1	2	IC	320.9	319.2	61.78	61.45	TOC:38.74mg/L TC:100.2mg/L IC:61.45mg/L	TOC:38.74mg/L TC:100.2mg/L IC:61.45mg/L	2.404	0.75	0.4628	0.75	32	0	50	
Unknown	TOC	090325_30		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 11:06:59 PM	1	1	TC	351.0	353.4	69.39	69.85	TOC:27.78mg/L TC:69.85mg/L IC:42.07mg/L	TOC:27.78mg/L TC:69.85mg/L IC:42.07mg/L	3.323	0.94	0.6570	0.94	33	0	50	
Unknown	TOC	090325_30		C:\TOC-L\CalCurves\Caitlin Webster\090325_TC_100ppm.2025_09_03_15_02_18.cal	1.00		9/3/2025 11:10:12 PM	1	2	TC	355.7	353.4	70.32	69.85	TOC:27.78mg/L TC:69.85mg/L IC:42.07mg/L	TOC:27.78mg/L TC:69.85mg/L IC:42.07mg/L	3.323	0.94	0.6570	0.94	33	0	50	
Unknown	TOC	090325_30		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 11:13:01 PM	1	1	IC	218.8	218.6	42.12	42.07	TOC:27.78mg/L TC:69.85mg/L IC:42.07mg/L	TOC:27.78mg/L TC:69.85mg/L IC:42.07mg/L	0.3536	0.16	0.06806	0.16	33	0	50	
Unknown	TOC	090325_30		C:\TOC-L\CalCurves\Caitlin Webster\090325_IC_100ppm.2025_09_03_14_18_13.cal	1.00		9/3/2025 11:15:30 PM	1	2	IC	218.3	218.6	42.03	42.07	TOC:27.78mg/L TC:69.85mg/L IC:42.07mg/L	TOC:27.78mg/L TC:69.85mg/L IC:42.07mg/L	0.3536	0.16	0.06806	0.16	33	0	50	
